Organization legal name,Group PAC ID, State,Measure Code,Measure Title,Measure Performance Rate,Denominator Count, Footnote
SJHMC PHYSICIAN SERVICES C/O DIGNITY HEALTH,4486646197,AZ,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,90,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",82,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,20,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,64,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,92,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,55,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
SUTTER VALLEY MEDICAL FOUNDATION,9830094515,CA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",78,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,22,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,54,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,92,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,58,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
REGENTS OF THE UNIV OF CA,3375456619,CA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",83,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,19,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,58,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,58,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",76,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,25,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,74,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,59,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
BEND MEMORIAL CLINIC PC,7214936533,OR,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,28,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,65,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,54,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
WHITE COUNTY MEDICAL CENTER,4880688654,AR,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",82,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,23,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,47,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,62,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
BOARD OF REGENTS OF THE UNIVERSITY OF OKLAHOMA - OU PHYSICIANS,2860304334,OK,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
STATE OF OKLAHOMA,4486558962,OK,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,25,,
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,64,,
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,71,,
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0042128548,TX,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,58,,
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,95,,
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,57,,
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
UMC PHYSICIANS,9830003631,TX,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",69,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,55,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,92,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,63,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,81,,
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,23,,
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,61,,
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,61,,
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
UNITED REGIONAL PHYSICIAN GROUP,2163417478,TX,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",83,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,33,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,51,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,55,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
MEDICAL FOUNDATION OF CENTRAL MISSISSIPPI INC,1153216411,MS,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",81,,
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,61,,
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,66,,
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
STANFORD HEALTH CARE,6709797491,CA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",84,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,33,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,67,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,96,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,94,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,60,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
WYOMING HEALTH MEDICAL GROUP LLC,8426102831,WY,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",86,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,27,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,51,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,61,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,85,,
MARION AREA PHYSICIANS LLC,1850549437,OH,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,95,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",80,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,23,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,60,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,89,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,87,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,51,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,84,,
ST PETERS HEALTH,7911814926,MT,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",83,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,27,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,54,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,95,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,67,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,89,,
PROSPECT HEALTH ACCESS NETWORK INC,5698065142,PA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",77,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,25,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,62,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,91,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,63,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,86,,
KOOTENAI HEALTH,4789641598,ID,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",80,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,24,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,60,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,93,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,91,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,62,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,87,,
BOULDER COMMUNITY HEALTH,6800707233,CO,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,91,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",75,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,20,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,62,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,91,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,89,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,63,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,84,,
PRESBYTERIAN HEALTHCARE SERVICES,9234041708,NM,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,92,,
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",,,1
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,,,1
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,,,1
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,,,1
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,,,1
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,,,1
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,,,1
YUMA REGIONAL MEDICAL CENTER,2062314826,AZ,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,,,1
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",82,,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,21,,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,50,,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,66,,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,94,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",76,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,19,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,61,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,89,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,90,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,58,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,85,,
THE EVERETT CLINIC PLLC,6406752153,WA,CAHPS_GRP_8,CAHPS for MIPS SSM: Courteous and Helpful Office Staff,93,,
VIRGINIA MASON MEDICAL CENTER,9830002617,WA,CAHPS_GRP_1,"CAHPS for MIPS SSM: Getting Timely Care, Appointments and Information",79,,
VIRGINIA MASON MEDICAL CENTER,9830002617,WA,CAHPS_GRP_12,CAHPS for MIPS SSM: Stewardship of Patient Resources,23,,
VIRGINIA MASON MEDICAL CENTER,9830002617,WA,CAHPS_GRP_10,CAHPS for MIPS SSM: Between Visit Communication,63,,
VIRGINIA MASON MEDICAL CENTER,9830002617,WA,CAHPS_GRP_2,CAHPS for MIPS SSM: How Well Providers Communicate,94,,
VIRGINIA MASON MEDICAL CENTER,9830002617,WA,CAHPS_GRP_3,CAHPS for MIPS SSM: Patient's Rating of Provider,93,,
VIRGINIA MASON MEDICAL CENTER,9830002617,WA,CAHPS_GRP_5,CAHPS for MIPS SSM: Health Promotion and Education,66,,
VIRGINIA MASON MEDICAL CENTER,9830002617,WA,CAHPS_GRP_9,CAHPS for MIPS SSM: Care Coordination,88,,
